,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,id_geography,id_gender,previsoes
3598,620.0,70.0,3.0000000000000004,87926.24,2.0,1.0,0.0,33350.26,0.0,0.0,1
3599,759.0,51.0,2.0,100946.71722452359,1.0,0.0,0.0,179614.66836426218,0.0,0.0,1
3601,620.0,36.0,7.0,0.0,1.0,1.0,0.0,121334.41704349688,0.0,1.0,1
3604,618.0,40.0,5.0,149583.7366680906,1.0,0.0,0.0,34205.02561855725,0.0,0.0,1
3605,611.0,48.0,4.0,113647.29160568546,2.0,1.0,0.0,115731.46222482897,1.0,0.0,1
3606,625.0,28.0,5.0,108002.0346060716,1.0,0.0,0.0,163265.79508487493,1.0,0.0,1
3609,558.0,40.0,3.0000000000000004,152309.138455667,1.0,0.0,1.0,165623.2354681657,2.0,0.0,1
3612,560.0,54.0,4.0,105695.106346283,3.0,1.0,0.0,129743.43440923867,2.0,0.0,1
3614,644.0,61.0,7.0,0.0,1.0,0.0,1.0,13207.334888361023,0.0,0.0,1
3615,775.0,55.0,2.0,98974.21450173724,1.0,1.0,1.0,84570.78437854833,1.0,0.0,1
3616,663.0,63.0,1.0,109693.97449528532,1.0,0.0,0.0,141281.072752002,2.0,0.0,1
3617,810.0,48.0,2.0,0.0,1.0,1.0,0.0,169456.83346571264,0.0,0.0,1
3618,616.0,39.0,7.0,105099.14025086083,1.0,1.0,0.0,105033.16837663569,1.0,0.0,1
3619,526.0,72.0,6.000000000000001,0.0,1.0,0.0,0.0,130875.73408093961,0.0,0.0,1
3624,730.0,47.0,7.0,0.0,1.0,1.0,0.0,33373.26,0.0,0.0,1
3627,727.0,33.0,5.0,152265.70132970993,1.0,0.0,0.0,178066.31022891417,0.0,0.0,1
3631,625.0,57.0,7.0,0.0,1.0,0.0,0.0,84106.17,1.0,0.0,1
3632,561.0,53.0,0.0,108610.79399855887,1.0,0.0,0.0,140276.28343389134,1.0,0.0,1
3633,589.0,48.0,2.0,87067.33307613827,1.0,0.0,0.0,5313.297086214419,0.0,1.0,1
3639,577.0,42.0,9.0,0.0,1.0,1.0,0.0,74077.91,0.0,1.0,1
3641,559.0,53.0,7.0,140846.6409848699,1.0,0.0,0.0,174370.59768794503,1.0,0.0,1
3642,746.0,54.0,4.0,129931.81679385462,2.0,0.0,0.0,65972.93950355766,0.0,0.0,1
3644,747.0,38.0,4.0,48093.22005575711,1.0,1.0,0.0,68499.01710448459,0.0,0.0,1
3648,627.0,41.0,6.000000000000001,179574.21791214996,1.0,0.0,0.0,14138.910928748715,1.0,0.0,1
3649,630.0,41.0,6.000000000000001,0.0,2.0,1.0,0.0,138734.51528569998,0.0,0.0,1
3654,692.0,30.0,6.000000000000001,101056.18367980141,1.0,0.0,0.0,33065.45236112625,2.0,0.0,1
3655,558.0,32.0,1.0,108262.87000000001,1.0,1.0,1.0,6935.31,2.0,0.0,1
3656,544.0,44.0,2.0,108895.93,1.0,0.0,0.0,69228.2,2.0,1.0,1
3657,675.0,46.0,7.0,141939.26312547128,1.0,0.0,0.0,49934.49720534262,2.0,0.0,1
3658,539.0,43.0,2.0,115216.5367298436,1.0,0.0,0.0,60777.90296945851,2.0,1.0,1
3662,563.0,41.0,2.0,108044.69781977533,1.0,1.0,0.0,108784.7648249825,0.0,0.0,1
3664,640.0,46.0,3.0000000000000004,0.0,1.0,1.0,1.0,156260.08,1.0,0.0,1
3665,654.0,37.0,5.0,0.0,1.0,0.0,1.0,71492.28,0.0,0.0,1
3669,738.0,40.0,6.000000000000001,0.0,1.0,0.0,0.0,33008.91567229421,0.0,1.0,1
3675,654.0,35.0,2.0,104020.04186008341,1.0,0.0,0.0,192759.10648327952,1.0,1.0,1
3676,525.0,42.0,7.0,77477.57058581365,2.0,1.0,1.0,184150.91181503586,0.0,1.0,1
3679,676.0,44.0,6.000000000000001,165864.75859519799,2.0,1.0,0.0,16857.90973195784,2.0,0.0,1
3680,818.0,45.0,8.0,101118.47168852156,1.0,0.0,0.0,88046.85764687792,2.0,1.0,1
3682,657.0,45.0,2.0,133201.87156794072,1.0,0.0,0.0,6024.367128195755,2.0,0.0,1
3683,694.0,34.0,1.0,0.0,1.0,0.0,0.0,27546.809156641102,0.0,0.0,1
3684,618.0,59.0,8.0,0.0,1.0,1.0,0.0,150194.2248826856,1.0,1.0,1
3685,809.0,48.0,2.0,0.0,1.0,1.0,0.0,160976.85,1.0,0.0,1
3688,700.0,57.0,5.0,138410.80243382946,1.0,1.0,1.0,41568.162668509336,2.0,0.0,1
3690,687.0,45.0,5.0,152580.2568131501,3.0,0.0,1.0,108116.81657848526,1.0,0.0,1
3693,601.0,47.0,2.0,144454.52396475137,1.0,1.0,0.0,180914.6502038338,1.0,1.0,1
3694,542.0,32.0,5.0,0.0,1.0,1.0,0.0,132978.92254908572,0.0,0.0,1
3695,544.0,35.0,7.0,94626.69016118944,1.0,1.0,0.0,99091.45676272354,1.0,0.0,1
3698,670.0,41.0,8.0,99464.7921624516,1.0,0.0,0.0,70695.70792808238,2.0,0.0,1
3700,665.0,34.0,3.0000000000000004,57908.06556099576,1.0,0.0,0.0,180232.8645139655,0.0,0.0,1
3701,647.0,47.0,9.0,115114.95276653985,2.0,0.0,1.0,138919.95812732345,2.0,0.0,1
3702,773.0,47.0,2.0,118079.47,4.0,1.0,1.0,143007.49,2.0,1.0,1
3704,752.0,47.0,0.0,0.0,1.0,1.0,1.0,5751.6313189874345,0.0,0.0,1
3707,640.0,47.0,5.0,173132.50933024462,1.0,1.0,0.0,164740.30366806322,0.0,0.0,1
3708,616.0,41.0,1.0,103560.57,1.0,1.0,0.0,236.45000000000002,2.0,0.0,1
3710,680.0,24.0,10.0,0.0,3.0,1.0,0.0,154971.63,0.0,0.0,1
3711,767.0,29.0,3.0000000000000004,147140.90300764068,1.0,1.0,0.0,60193.868715107856,2.0,1.0,1
3712,546.0,47.0,8.0,0.0,1.0,1.0,1.0,66408.01,0.0,0.0,1
3713,617.0,38.0,4.0,0.0,2.0,1.0,0.0,170458.6614202071,0.0,0.0,1
3714,760.0,45.0,6.000000000000001,109567.45421483158,1.0,0.0,0.0,95905.67747757155,0.0,0.0,1
3716,521.0,52.0,5.0,116497.31000000001,3.0,0.0,0.0,53793.09999999999,2.0,1.0,1
3717,584.0,38.0,2.0,171062.98883552031,1.0,0.0,0.0,137858.7538988629,0.0,0.0,1
3718,643.0,34.0,8.0,117451.47,1.0,1.0,0.0,65374.86,1.0,0.0,1
3720,693.0,46.0,9.0,120612.64783918927,1.0,1.0,0.0,166769.15987024904,2.0,0.0,1
3721,651.0,44.0,1.0,116720.56112078522,1.0,1.0,0.0,44764.53885031016,2.0,0.0,1
3724,526.0,36.0,5.0,91132.18,1.0,0.0,0.0,58111.71,1.0,0.0,1
3726,560.0,50.0,3.0000000000000004,110495.8662616054,1.0,1.0,0.0,148730.7991312577,2.0,0.0,1
3727,541.0,39.0,8.0,100104.75742986632,1.0,1.0,0.0,199757.24624089347,2.0,0.0,1
3729,753.0,48.0,6.000000000000001,142203.83158112995,1.0,1.0,0.0,93522.58409467868,2.0,0.0,1
3730,630.0,44.0,2.0,0.0,3.0,1.0,0.0,101103.34194028888,0.0,0.0,1
3735,758.0,39.0,7.0,120201.84468174398,1.0,0.0,0.0,148183.22931352974,2.0,1.0,1
3736,651.0,43.0,3.0000000000000004,119041.378858957,1.0,0.0,1.0,47576.53164146958,1.0,0.0,1
3737,557.0,48.0,2.0,88276.05319056634,1.0,1.0,0.0,172952.5786786886,0.0,0.0,1
3738,729.0,48.0,2.0,164505.81325678076,1.0,0.0,0.0,155621.14239203164,0.0,0.0,1
3739,669.0,47.0,4.0,0.0,1.0,0.0,0.0,173406.16079020794,0.0,0.0,1
3740,785.0,39.0,1.0,130147.97999999998,1.0,1.0,0.0,163798.41,0.0,0.0,1
3745,642.0,46.0,4.0,124499.42672002892,1.0,1.0,0.0,91333.9337917733,0.0,0.0,1
3746,547.0,50.0,3.0000000000000004,148680.6943275469,1.0,1.0,0.0,72976.35115591499,0.0,1.0,1
3747,761.0,62.0,5.0,98854.34,1.0,0.0,0.0,86920.97,2.0,1.0,1
3748,632.0,48.0,0.0,120681.25958097405,1.0,0.0,0.0,159857.91120711874,0.0,0.0,1
3752,490.0,43.0,3.0000000000000004,0.0,3.0,0.0,1.0,197360.60335721853,0.0,0.0,1
3753,712.0,51.0,4.0,0.0,1.0,0.0,0.0,13568.182817000024,0.0,1.0,1
3754,682.0,41.0,4.0,119319.84117730899,1.0,0.0,0.0,5215.498175305487,0.0,0.0,1
3757,622.0,41.0,7.0,176965.39634696502,1.0,1.0,0.0,66326.4160116196,0.0,1.0,1
3758,716.0,36.0,8.0,0.0,1.0,1.0,0.0,19763.914554992352,0.0,0.0,1
3762,589.0,38.0,4.0,0.0,1.0,1.0,0.0,95483.48,0.0,1.0,1
3764,545.0,39.0,5.0,0.0,1.0,0.0,1.0,152834.96561890407,1.0,0.0,1
3768,774.0,37.0,0.0,105575.33927911316,1.0,1.0,0.0,133667.06609077213,2.0,0.0,1
3773,469.0,45.0,6.000000000000001,0.0,1.0,1.0,0.0,156890.4334954357,0.0,0.0,1
3775,552.0,62.0,1.0,115913.23820057684,1.0,0.0,1.0,24594.968203605684,0.0,0.0,1
3779,485.0,44.0,0.0,134230.26421985112,1.0,1.0,0.0,27800.40154526749,0.0,0.0,1
3780,777.0,53.0,10.0,0.0,2.0,1.0,0.0,189992.97,0.0,0.0,1
3781,657.0,38.0,1.0,0.0,1.0,1.0,0.0,83848.20025639364,1.0,0.0,1
3782,695.0,49.0,7.0,0.0,1.0,0.0,0.0,126378.25991758898,0.0,0.0,1
3784,590.0,39.0,2.0,114278.21972569458,3.0,0.0,0.0,114285.56370391186,2.0,0.0,1
3785,763.0,42.0,6.000000000000001,100160.75000000001,1.0,1.0,0.0,33462.94,2.0,1.0,1
3786,724.0,53.0,1.0,139687.66,2.0,1.0,1.0,12913.92,2.0,0.0,1
3787,711.0,46.0,6.000000000000001,106081.29183169968,1.0,1.0,0.0,46621.340726304275,2.0,0.0,1
3790,641.0,52.0,5.0,0.0,1.0,0.0,0.0,153034.4337184289,0.0,0.0,1
3791,677.0,43.0,5.0,0.0,1.0,0.0,0.0,108227.63655488112,0.0,0.0,1
3794,576.0,43.0,8.0,127838.49404281599,1.0,1.0,0.0,63504.83138305343,2.0,0.0,1
3802,681.0,41.0,0.0,120549.28999999998,2.0,1.0,0.0,175722.31,0.0,0.0,1
3805,672.0,51.0,2.0,175109.74636615725,1.0,1.0,0.0,94334.15527424648,0.0,0.0,1
3808,693.0,49.0,1.0,168091.77745116944,1.0,1.0,0.0,109692.01043820236,0.0,0.0,1
3809,564.0,61.0,5.0,114913.96058665791,2.0,0.0,0.0,18282.702172113663,1.0,0.0,1
3810,671.0,34.0,7.0,147196.81133255587,1.0,1.0,0.0,66913.19424938818,2.0,0.0,1
3811,608.0,50.0,6.000000000000001,0.0,1.0,1.0,0.0,93568.77,0.0,1.0,1
3812,603.0,48.0,5.0,0.0,1.0,1.0,0.0,100478.60000000002,0.0,0.0,1
3813,615.0,60.0,8.0,0.0,1.0,1.0,0.0,150224.35260280053,1.0,1.0,1
3816,711.0,47.0,6.000000000000001,138820.0041824972,1.0,1.0,0.0,27169.163749815983,0.0,1.0,1
3818,649.0,41.0,2.0,125785.23,1.0,1.0,1.0,70523.92,0.0,0.0,1
3819,587.0,61.0,4.0,0.0,1.0,1.0,0.0,49582.63821753539,0.0,0.0,1
3820,753.0,45.0,2.0,109166.19962601725,2.0,1.0,0.0,84125.45214874214,1.0,1.0,1
3821,625.0,39.0,5.0,0.0,1.0,1.0,0.0,99800.87,0.0,1.0,1
3823,703.0,56.0,5.0,112199.90401142807,1.0,1.0,0.0,21470.4810564485,0.0,0.0,1
3826,617.0,51.0,3.0000000000000004,45978.35685322351,1.0,0.0,0.0,61950.17909514121,0.0,0.0,1
3828,477.0,57.0,9.0,114023.64,2.0,1.0,1.0,71167.17,0.0,0.0,1
3829,548.0,49.0,2.0,100070.88564440238,1.0,1.0,0.0,41899.676731153486,2.0,0.0,1
3832,703.0,58.0,4.0,92930.92,1.0,0.0,1.0,85148.78,1.0,1.0,1
3833,600.0,39.0,8.0,0.0,1.0,0.0,0.0,68444.21983559243,0.0,0.0,1
3835,552.0,38.0,9.0,134105.01,1.0,0.0,0.0,57850.1,0.0,0.0,1
3836,687.0,45.0,8.0,144564.6504698166,1.0,1.0,0.0,141427.6439420345,1.0,0.0,1
3838,611.0,54.0,5.0,0.0,3.0,1.0,0.0,75142.87081206247,0.0,0.0,1
3840,537.0,41.0,3.0000000000000004,138306.34,1.0,1.0,0.0,106761.46999999999,2.0,0.0,1
3841,601.0,58.0,0.0,0.0,1.0,0.0,0.0,60986.04838678566,0.0,0.0,1
3842,755.0,39.0,6.000000000000001,98443.91689267322,1.0,1.0,0.0,66046.40161377352,0.0,0.0,1
3843,651.0,45.0,4.0,117156.97613545398,1.0,1.0,0.0,122042.21135679197,1.0,0.0,1
3844,551.0,30.0,2.0,143340.44,1.0,1.0,0.0,145796.49,2.0,0.0,1
3845,726.0,31.0,6.000000000000001,160829.60082556086,1.0,0.0,0.0,72004.61203084842,2.0,0.0,1
3847,559.0,43.0,1.0,0.0,1.0,0.0,1.0,86634.3,0.0,0.0,1
3851,525.0,57.0,2.0,145965.33,1.0,1.0,1.0,64448.36,1.0,0.0,1
3852,605.0,38.0,8.0,134611.8155668481,2.0,1.0,0.0,101586.6547578211,0.0,0.0,1
3854,598.0,55.0,5.0,0.0,1.0,0.0,0.0,19154.218836170716,0.0,0.0,1
3856,571.0,36.0,3.0000000000000004,129939.5669045567,1.0,0.0,0.0,9119.134872797136,1.0,0.0,1
3859,735.0,38.0,3.0000000000000004,109386.2584436977,1.0,0.0,0.0,94496.67993137681,2.0,0.0,1
3860,657.0,45.0,2.0,133197.70826656907,1.0,0.0,0.0,6033.6648749435835,2.0,0.0,1
3863,497.0,41.0,5.0,80542.81,1.0,0.0,0.0,88729.22,2.0,1.0,1
3865,657.0,43.0,1.0,0.0,1.0,0.0,0.0,177569.29826413293,0.0,1.0,1
3866,738.0,53.0,6.000000000000001,111811.62063245254,1.0,1.0,0.0,26974.604600657138,1.0,1.0,1
3868,541.0,49.0,5.0,126268.43838910278,1.0,1.0,0.0,92181.45045962866,0.0,0.0,1
3869,672.0,40.0,7.0,79234.00073864951,1.0,1.0,0.0,142947.52403022943,1.0,0.0,1
3873,726.0,52.0,4.0,0.0,1.0,0.0,0.0,13517.62632661574,0.0,1.0,1
3874,651.0,45.0,6.000000000000001,77938.06823229959,1.0,0.0,0.0,20574.443853934827,0.0,0.0,1
3879,737.0,30.0,6.000000000000001,136912.88020452636,2.0,0.0,0.0,102811.03290995774,2.0,0.0,1
3881,645.0,48.0,4.0,149946.35480785745,2.0,1.0,0.0,122915.91157680367,0.0,0.0,1
3882,651.0,36.0,1.0,164042.32414248493,2.0,1.0,0.0,28570.247844584555,1.0,0.0,1
3885,640.0,49.0,5.0,121058.72930365827,4.0,0.0,0.0,167568.80129630136,2.0,0.0,1
3892,741.0,39.0,4.0,0.0,1.0,0.0,1.0,52466.44267163227,0.0,0.0,1
3893,530.0,40.0,3.0000000000000004,88596.92487407794,2.0,0.0,0.0,12149.898921457576,2.0,0.0,1
3897,848.0,54.0,1.0,169569.31653096675,1.0,0.0,0.0,155862.96316479504,1.0,0.0,1
3898,750.0,45.0,2.0,73102.8094449332,1.0,0.0,0.0,45352.70958718069,1.0,0.0,1
3900,639.0,46.0,6.000000000000001,10686.25239920762,1.0,0.0,0.0,156745.7956353542,0.0,0.0,1
3902,699.0,53.0,5.0,138165.58953707834,1.0,1.0,1.0,41609.622058079985,2.0,0.0,1
3904,682.0,52.0,2.0,0.0,1.0,1.0,0.0,114310.69608513429,0.0,0.0,1
3907,775.0,48.0,8.0,82653.49786453544,1.0,1.0,0.0,125131.36453488265,1.0,0.0,1
3909,715.0,34.0,9.0,102277.52,1.0,0.0,0.0,177852.57,2.0,0.0,1
3911,687.0,44.0,7.0,0.0,3.0,1.0,0.0,155853.52,1.0,0.0,1
3913,682.0,46.0,4.0,33868.65490412583,1.0,1.0,0.0,68235.1768529861,0.0,0.0,1
3919,712.0,47.0,1.0,138342.88176325645,1.0,1.0,0.0,183126.12782793902,0.0,0.0,1
3923,487.0,46.0,4.0,135070.58,2.0,1.0,1.0,44244.49,2.0,0.0,1
3924,698.0,50.0,1.0,0.0,4.0,1.0,0.0,88566.9,1.0,0.0,1
3929,669.0,45.0,4.0,87048.3800557867,1.0,1.0,0.0,87103.23862333545,1.0,0.0,1
3930,604.0,46.0,3.0000000000000004,93559.61595567167,2.0,0.0,0.0,137918.60776632628,0.0,0.0,1
3932,686.0,43.0,2.0,118424.25054705681,1.0,1.0,0.0,9990.748135138037,2.0,1.0,1
3938,654.0,51.0,3.0000000000000004,137779.78395353767,1.0,1.0,1.0,72211.66376350462,2.0,0.0,1
3942,764.0,39.0,9.0,138341.51,1.0,1.0,0.0,50072.94,2.0,0.0,1
3944,766.0,46.0,6.000000000000001,117598.51677854786,1.0,0.0,0.0,187593.35755513466,1.0,0.0,1
3945,599.0,51.0,6.000000000000001,128312.21669636427,1.0,0.0,0.0,177095.42477267302,2.0,0.0,1
3952,658.0,45.0,9.0,134562.8,1.0,1.0,1.0,159268.67,2.0,0.0,1
3953,513.0,49.0,5.0,171601.27,1.0,1.0,0.0,126223.83999999998,2.0,0.0,1
3955,695.0,45.0,4.0,111549.75315417562,1.0,0.0,0.0,166368.83386708572,2.0,0.0,1
3956,605.0,63.0,2.0,0.0,1.0,1.0,0.0,130788.89249561213,0.0,0.0,1
3957,694.0,48.0,4.0,122639.83491172313,1.0,0.0,0.0,29.433504485692524,2.0,0.0,1
3958,465.0,36.0,5.0,97935.13054681876,1.0,0.0,0.0,118545.26821901412,0.0,0.0,1
3960,549.0,45.0,6.000000000000001,124240.93,1.0,1.0,1.0,146372.51,2.0,1.0,1
3963,733.0,52.0,7.0,174015.69966724463,1.0,0.0,0.0,163532.4562968506,0.0,0.0,1
3965,741.0,40.0,6.000000000000001,0.0,1.0,0.0,0.0,163749.55818215758,0.0,0.0,1
3968,580.0,43.0,0.0,100690.60215654579,1.0,0.0,0.0,7264.533839938099,1.0,1.0,1
3970,550.0,46.0,5.0,155900.83924807902,1.0,1.0,0.0,74772.41816764511,1.0,0.0,1
3972,712.0,44.0,2.0,0.0,1.0,1.0,0.0,170125.3832486018,0.0,1.0,1
3974,751.0,48.0,4.0,0.0,1.0,0.0,1.0,30165.06,0.0,0.0,1
3979,563.0,60.0,1.0,82313.38076219537,1.0,1.0,0.0,106834.86085022225,1.0,1.0,1
3983,482.0,43.0,9.0,129637.11251594407,1.0,0.0,0.0,5494.245371804963,2.0,1.0,1
3984,689.0,39.0,5.0,0.0,1.0,0.0,0.0,134280.0867489261,0.0,1.0,1
3985,750.0,41.0,6.000000000000001,104916.2653793316,1.0,1.0,0.0,126028.50872783069,0.0,1.0,1
3989,761.0,47.0,2.0,117995.74144447476,3.0,0.0,0.0,143153.03753093167,1.0,1.0,1
3990,655.0,42.0,5.0,0.0,1.0,0.0,0.0,183772.88428809756,0.0,0.0,1
3991,472.0,54.0,3.0000000000000004,125973.8455843043,1.0,1.0,0.0,82956.66858907307,2.0,0.0,1
3995,525.0,39.0,5.0,179764.7788759691,1.0,1.0,0.0,65773.6462533215,0.0,0.0,1
3997,670.0,48.0,9.0,120146.18205467587,1.0,1.0,0.0,166842.8961582084,2.0,0.0,1
3998,582.0,46.0,1.0,0.0,2.0,1.0,0.0,6942.387084156028,0.0,0.0,1
3999,580.0,35.0,5.0,112767.54497196738,1.0,1.0,0.0,177069.48213596235,2.0,0.0,1
4000,691.0,38.0,4.0,130029.79988639997,2.0,0.0,0.0,114347.22200260263,1.0,0.0,1
4001,670.0,37.0,7.0,138464.8759180754,1.0,1.0,0.0,49150.776411917,2.0,0.0,1
4008,732.0,35.0,10.0,130956.34158909888,2.0,0.0,0.0,53118.966987627005,2.0,0.0,1
4010,407.0,37.0,1.0,0.0,1.0,1.0,1.0,49161.12,1.0,1.0,1
4011,812.0,44.0,8.0,0.0,3.0,1.0,0.0,66926.83,1.0,0.0,1
4012,530.0,51.0,2.0,0.0,1.0,1.0,0.0,49576.58558796098,0.0,0.0,1
4013,549.0,43.0,3.0000000000000004,134985.66,1.0,1.0,0.0,6101.41,2.0,0.0,1
4014,648.0,41.0,5.0,123049.20999999999,1.0,0.0,1.0,5066.76,2.0,1.0,1
4016,753.0,23.0,5.0,122761.07261446238,1.0,1.0,0.0,102173.35609897083,2.0,0.0,1
4019,739.0,68.0,8.0,110225.90674504839,1.0,1.0,0.0,22801.851994537872,0.0,0.0,1
4023,568.0,51.0,1.0,137906.06308567937,1.0,0.0,1.0,116808.3623966583,2.0,0.0,1
4026,635.0,47.0,1.0,171023.35009371568,1.0,1.0,0.0,110619.71283201106,0.0,0.0,1
4027,723.0,46.0,5.0,125449.40358966826,1.0,0.0,1.0,129736.63430616687,2.0,0.0,1
4028,687.0,36.0,4.0,97157.96,1.0,0.0,1.0,63185.049999999996,0.0,0.0,1
4033,690.0,40.0,0.0,120710.3878092736,1.0,0.0,0.0,27195.69524944246,2.0,1.0,1
4034,421.0,49.0,6.000000000000001,92788.66888469255,1.0,1.0,0.0,166404.22501318177,1.0,0.0,1
4035,688.0,47.0,1.0,157052.39990062607,1.0,1.0,0.0,99617.37859662657,1.0,0.0,1
4036,548.0,46.0,5.0,157452.73708038082,1.0,0.0,0.0,146747.99724924358,1.0,0.0,1
4037,621.0,57.0,7.0,116944.01356309568,1.0,1.0,0.0,120404.27100564835,2.0,0.0,1
4039,698.0,56.0,6.000000000000001,0.0,1.0,0.0,0.0,17971.34885410608,0.0,1.0,1
4040,603.0,21.0,0.0,117339.73880704162,1.0,0.0,0.0,113768.64516343843,2.0,0.0,1
4041,440.0,54.0,6.000000000000001,0.0,1.0,0.0,1.0,73562.93011149425,1.0,1.0,1
4043,620.0,37.0,6.000000000000001,174487.32525907125,2.0,1.0,0.0,172575.79580992265,1.0,0.0,1
4044,594.0,40.0,2.0,110310.84335320935,1.0,1.0,0.0,120256.00831400568,2.0,0.0,1
4045,598.0,46.0,7.0,122308.98672859589,1.0,1.0,0.0,31066.87234763003,1.0,1.0,1
4047,730.0,37.0,5.0,124053.03000000001,1.0,1.0,0.0,118591.67,2.0,0.0,1
4049,786.0,45.0,4.0,0.0,2.0,0.0,0.0,123879.66591135315,0.0,0.0,1
4050,672.0,53.0,9.0,169406.33,4.0,1.0,1.0,147311.47,0.0,0.0,1
4052,605.0,47.0,7.0,142643.54,1.0,1.0,0.0,189310.27,1.0,1.0,1
4054,687.0,50.0,1.0,154994.7482772055,1.0,1.0,0.0,79033.34915746347,1.0,0.0,1
4055,458.0,43.0,1.0,106870.12,2.0,1.0,0.0,100564.36999999998,2.0,0.0,1
4056,769.0,31.0,7.0,148913.72,2.0,1.0,0.0,53817.23000000001,2.0,0.0,1
4057,685.0,48.0,4.0,95841.61198291539,1.0,0.0,0.0,98201.51523983543,0.0,0.0,1
4058,625.0,50.0,2.0,0.0,1.0,1.0,0.0,146584.85087320532,0.0,0.0,1
4060,664.0,34.0,7.0,93920.47,1.0,0.0,0.0,179913.98,0.0,0.0,1
4061,730.0,42.0,1.0,0.0,1.0,1.0,0.0,44543.03249721681,1.0,1.0,1
4063,804.0,46.0,1.0,109655.86122395398,2.0,1.0,0.0,83771.27272649256,1.0,1.0,1
4065,605.0,58.0,4.0,88069.11809304243,2.0,0.0,0.0,192272.41491081522,2.0,0.0,1
4066,748.0,46.0,6.000000000000001,97418.11618743473,1.0,1.0,0.0,120580.8813667487,1.0,0.0,1
4067,665.0,52.0,7.0,114426.12728563839,2.0,0.0,0.0,158411.7378533142,2.0,1.0,1
4069,734.0,43.0,3.0000000000000004,130652.12722471105,1.0,1.0,0.0,74233.56533071963,1.0,0.0,1
4070,632.0,50.0,4.0,107863.72906681457,1.0,1.0,0.0,7015.640800457233,2.0,0.0,1
4071,640.0,32.0,5.0,186566.3892128757,1.0,0.0,0.0,45509.808000776764,0.0,1.0,1
4072,602.0,41.0,2.0,91425.56260599689,1.0,0.0,0.0,191180.49139773744,1.0,0.0,1
4073,705.0,54.0,3.0000000000000004,125889.30000000002,3.0,1.0,0.0,96013.5,2.0,0.0,1
4075,536.0,42.0,0.0,132068.81826084567,1.0,0.0,1.0,28609.537019517786,2.0,0.0,1
4077,582.0,40.0,9.0,0.0,3.0,1.0,1.0,60954.45,0.0,0.0,1
4083,616.0,42.0,6.000000000000001,117899.95,2.0,0.0,0.0,150266.81,2.0,0.0,1
4086,582.0,48.0,1.0,159247.56964521864,1.0,1.0,0.0,100824.13126777942,0.0,0.0,1
4087,665.0,45.0,8.0,0.0,1.0,1.0,0.0,140295.26306703786,0.0,1.0,1
4089,714.0,37.0,3.0000000000000004,116821.8149910395,1.0,0.0,0.0,173092.4253170485,2.0,0.0,1
4090,588.0,50.0,5.0,109035.76484282747,1.0,1.0,0.0,39856.52955423475,2.0,0.0,1
4091,625.0,51.0,7.0,136294.97,1.0,1.0,0.0,38867.46,0.0,0.0,1
4092,685.0,49.0,0.0,85858.4645898108,1.0,0.0,1.0,39877.7847953285,1.0,0.0,1
4093,678.0,53.0,2.0,143368.87387805132,1.0,0.0,0.0,102092.05772732852,2.0,0.0,1
4098,633.0,49.0,4.0,114930.30015014672,1.0,1.0,0.0,195552.66421195693,2.0,1.0,1
4099,605.0,42.0,2.0,0.0,1.0,0.0,1.0,30861.00203394942,1.0,0.0,1
4100,768.0,32.0,5.0,106047.30173210305,1.0,0.0,0.0,188685.48583670173,2.0,0.0,1
4101,672.0,36.0,6.000000000000001,146444.62222326107,1.0,1.0,0.0,66472.87600905013,2.0,0.0,1
4102,719.0,41.0,5.0,105717.24066588581,1.0,1.0,0.0,194602.8236536051,0.0,0.0,1
4104,667.0,37.0,6.000000000000001,130076.66326466102,1.0,1.0,0.0,58087.71557539099,2.0,0.0,1
4105,783.0,58.0,3.0000000000000004,127539.3,1.0,1.0,1.0,96590.39,2.0,0.0,1
4111,633.0,46.0,6.000000000000001,0.0,1.0,1.0,0.0,185002.51462234664,0.0,0.0,1
4112,750.0,36.0,6.000000000000001,105454.4113032425,1.0,1.0,0.0,120342.39621819064,2.0,0.0,1
4113,632.0,48.0,6.000000000000001,126066.26,1.0,1.0,0.0,64345.61000000001,2.0,1.0,1
4114,665.0,53.0,1.0,133210.92669996212,3.0,0.0,0.0,28322.0630560437,2.0,0.0,1
4115,726.0,43.0,4.0,131413.25339815603,1.0,0.0,0.0,3054.525433717442,2.0,0.0,1
4118,747.0,38.0,2.0,129728.6,1.0,1.0,0.0,89289.54,2.0,1.0,1
4119,663.0,47.0,9.0,0.0,1.0,1.0,0.0,140174.4848203963,0.0,0.0,1
4120,495.0,32.0,8.0,110252.56923135479,1.0,0.0,0.0,198234.3550629257,2.0,0.0,1
4121,696.0,38.0,3.0000000000000004,0.0,1.0,1.0,0.0,76983.3170303413,0.0,0.0,1
4122,670.0,35.0,6.000000000000001,189180.99461073475,1.0,0.0,0.0,48465.347214051115,0.0,0.0,1
4126,678.0,60.0,8.0,185648.56,1.0,0.0,0.0,192156.54,0.0,1.0,1
4128,671.0,37.0,5.0,138691.1108785996,1.0,1.0,1.0,118673.53088048051,0.0,1.0,1
4129,526.0,51.0,4.0,116645.38496832567,2.0,0.0,0.0,53846.10596985727,2.0,0.0,1
4131,735.0,49.0,5.0,121973.28,1.0,1.0,0.0,148804.36,0.0,1.0,1
4132,581.0,46.0,1.0,122755.26790578123,1.0,0.0,0.0,180385.7230932482,0.0,0.0,1
